"Date","DISVX"
"2016-07-14",44475.91
"2016-07-15",44306.53
"2016-07-18",44500.11
"2016-07-19",44185.54
"2016-07-20",44379.12
"2016-07-21",44451.72
"2016-07-22",44306.53
"2016-07-25",44330.73
"2016-07-26",44475.91
"2016-07-27",44984.07
"2016-07-28",44959.87
"2016-07-29",45758.41
"2016-08-01",45274.45
"2016-08-02",45153.46
"2016-08-03",44814.69
"2016-08-04",45201.85
"2016-08-05",45371.24
"2016-08-08",45685.81
"2016-08-09",45976.19
"2016-08-10",46097.18
"2016-08-11",46242.37
"2016-08-12",46266.57
"2016-08-15",46339.16
"2016-08-16",46314.96
"2016-08-17",46218.17
"2016-08-18",46750.53
"2016-08-19",46411.75
"2016-08-22",46508.55
"2016-08-23",46653.73
"2016-08-24",46508.55
"2016-08-25",46363.36
"2016-08-26",46024.59
"2016-08-29",46218.17
"2016-08-30",45903.6
"2016-08-31",45927.79
"2016-09-01",46435.95
"2016-09-02",46677.93
"2016-09-06",47500.66
"2016-09-07",47573.26
"2016-09-08",47524.86
"2016-09-09",46581.14
"2016-09-12",46823.12
"2016-09-13",45855.2
"2016-09-14",45806.8
"2016-09-15",46145.58
"2016-09-16",45710.01
"2016-09-19",46000.39
"2016-09-20",46000.39
"2016-09-21",47016.7
"2016-09-22",47403.87
"2016-09-23",47089.3
"2016-09-26",46774.72
"2016-09-27",46823.12
"2016-09-28",47379.67
"2016-09-29",47088.6
"2016-09-30",47185.54
"2016-10-03",47234.01
"2016-10-04",47088.6
"2016-10-05",47403.65
"2016-10-06",47209.77
"2016-10-07",46991.66
"2016-10-10",47064.36
"2016-10-11",46555.43
"2016-10-12",46555.43
"2016-10-13",46555.43
"2016-10-14",46555.43
"2016-10-17",46555.43
"2016-10-18",47064.36
"2016-10-19",47355.18
"2016-10-20",47282.48
"2016-10-21",47258.24
"2016-10-24",47258.24
"2016-10-25",47137.07
"2016-10-26",46894.72
"2016-10-27",46628.13
"2016-10-28",46918.95
"2016-10-31",46797.78
"2016-11-01",46846.25
"2016-11-02",46385.78
"2016-11-03",46603.9
"2016-11-04",46240.37
"2016-11-07",46628.13
"2016-11-08",46579.66
"2016-11-09",46579.66
"2016-11-10",46773.54
"2016-11-11",46264.61
"2016-11-14",46288.84
"2016-11-15",46579.66
"2016-11-16",46240.37
"2016-11-17",46216.14
"2016-11-18",46094.96
"2016-11-21",46458.49
"2016-11-22",46773.54
"2016-11-23",46555.43
"2016-11-25",46506.96
"2016-11-28",46434.25
"2016-11-29",46603.9
"2016-11-30",46531.19
"2016-12-01",46846.25
"2016-12-02",46967.42
"2016-12-05",47379.42
"2016-12-06",47621.77
"2016-12-07",48397.29
"2016-12-08",48421.52
"2016-12-09",48445.76
"2016-12-12",48324.58
"2016-12-13",48566.93
"2016-12-14",47641.4
"2016-12-15",47590.93
"2016-12-16",47616.16
"2016-12-19",47464.76
"2016-12-20",47565.69
"2016-12-21",47616.16
"2016-12-22",47565.69
"2016-12-23",47641.4
"2016-12-27",47590.93
"2016-12-28",47666.63
"2016-12-29",47893.73
"2016-12-30",47994.67
"2017-01-03",48398.41
"2017-01-04",48978.79
"2017-01-05",49609.63
"2017-01-06",49231.12
"2017-01-09",49104.96
"2017-01-10",49155.42
"2017-01-11",49559.16
"2017-01-12",49483.46
"2017-01-13",49710.57
"2017-01-17",49660.1
"2017-01-18",49357.29
"2017-01-19",49508.7
"2017-01-20",49710.57
"2017-01-23",49861.97
"2017-01-24",50139.54
"2017-01-25",50694.68
"2017-01-26",50366.64
"2017-01-27",50316.18
"2017-01-30",49912.44
"2017-01-31",50063.84
"2017-02-01",50417.11
"2017-02-02",50391.88
"2017-02-03",50644.22
"2017-02-06",50341.41
"2017-02-07",50265.71
"2017-02-08",50492.81
"2017-02-09",50492.81
"2017-02-10",50846.09
"2017-02-13",51199.36
"2017-02-14",51401.23
"2017-02-15",51577.87
"2017-02-16",51653.57
"2017-02-17",51300.3
"2017-02-21",51376
"2017-02-22",51224.59
"2017-02-23",51123.66
"2017-02-24",50644.22
"2017-02-27",50568.52
"2017-02-28",50719.92
"2017-03-01",51123.66
"2017-03-02",50745.15
"2017-03-03",51047.96
"2017-03-06",51047.96
"2017-03-07",50593.75
"2017-03-08",50391.88
"2017-03-09",50391.88
"2017-03-10",50871.32
"2017-03-13",51073.19
"2017-03-14",50644.22
"2017-03-15",51502.17
"2017-03-16",51729.27
"2017-03-17",51830.2
"2017-03-20",51905.91
"2017-03-21",51653.57
"2017-03-22",51426.46
"2017-03-23",51552.63
"2017-03-24",51628.33
"2017-03-27",51678.8
"2017-03-28",52006.84
"2017-03-29",52032.08
"2017-03-30",51855.44
"2017-03-31",51704.04
"2017-04-03",51653.57
"2017-04-04",51577.87
"2017-04-05",51476.93
"2017-04-06",51401.23
"2017-04-07",51275.06
"2017-04-10",51502.17
"2017-04-11",51628.33
"2017-04-12",51628.33
"2017-04-13",51174.13
"2017-04-17",51451.7
"2017-04-18",51350.76
"2017-04-19",51300.3
"2017-04-20",51577.87
"2017-04-21",51577.87
"2017-04-24",52511.52
"2017-04-25",52864.79
"2017-04-26",52890.02
"2017-04-27",52890.02
"2017-04-28",53016.19
"2017-05-01",53091.89
"2017-05-02",53470.4
"2017-05-03",53041.43
"2017-05-04",53293.76
"2017-05-05",53697.51
"2017-05-08",53621.8
"2017-05-09",53520.87
"2017-05-10",53697.51
"2017-05-11",53495.63
"2017-05-12",53520.87
"2017-05-15",53747.97
"2017-05-16",54076.01
"2017-05-17",53520.87
"2017-05-18",53293.76
"2017-05-19",54126.48
"2017-05-22",54277.88
"2017-05-23",54252.65
"2017-05-24",54454.52
"2017-05-25",54328.35
"2017-05-26",54151.71
"2017-05-30",54126.48
"2017-05-31",54000.31
"2017-06-01",54404.05
"2017-06-02",54984.43
"2017-06-05",54732.09
"2017-06-06",54605.92
"2017-06-07",54656.39
"2017-06-08",54605.92
"2017-06-09",54479.75
"2017-06-12",54353.58
"2017-06-13",54908.73
"2017-06-14",54807.79
"2017-06-15",53949.84
"2017-06-16",54353.58
"2017-06-19",54530.22
"2017-06-20",54227.41
"2017-06-21",54176.95
"2017-06-22",54303.12
"2017-06-23",54479.75
"2017-06-26",54504.99
"2017-06-27",54605.92
"2017-06-28",55034.9
"2017-06-29",54827.25
"2017-06-30",54979.05
"2017-07-03",54928.45
"2017-07-05",54903.15
"2017-07-06",54776.65
"2017-07-07",54675.44
"2017-07-10",54801.95
"2017-07-11",54953.75
"2017-07-12",55232.06
"2017-07-13",55434.47
"2017-07-14",55965.79
"2017-07-17",56041.69
"2017-07-18",56193.5
"2017-07-19",56471.81
"2017-07-20",56598.32
"2017-07-21",56395.91
"2017-07-24",56446.51
"2017-07-25",56522.41
"2017-07-26",56522.41
"2017-07-27",56800.72
"2017-07-28",56901.93
"2017-07-31",57053.73
"2017-08-01",57230.84
"2017-08-02",57281.44
"2017-08-03",57281.44
"2017-08-04",57281.44
"2017-08-07",57483.85
"2017-08-08",57332.05
"2017-08-09",57154.94
"2017-08-10",56497.11
"2017-08-11",56320.01
"2017-08-14",56522.41
"2017-08-15",56218.8
"2017-08-16",56699.52
"2017-08-17",56320.01
"2017-08-18",56395.91
"2017-08-21",56497.11
"2017-08-22",56699.52
"2017-08-23",56724.82
"2017-08-24",56674.22
"2017-08-25",57079.04
"2017-08-28",57129.64
"2017-08-29",56800.72
"2017-08-30",56800.72
"2017-08-31",57332.05
"2017-09-01",57559.75
"2017-09-05",57230.84
"2017-09-06",57382.65
"2017-09-07",57989.87
"2017-09-08",57888.67
"2017-09-11",58040.47
"2017-09-12",58242.88
"2017-09-13",58040.47
"2017-09-14",58116.38
"2017-09-15",58192.28
"2017-09-18",58268.18
"2017-09-19",58597.09
"2017-09-20",58495.89
"2017-09-21",58394.69
"2017-09-22",58597.09
"2017-09-25",58394.69
"2017-09-26",58268.18
"2017-09-27",58369.39
"2017-09-28",58825.18
"2017-09-29",59155.09
"2017-10-02",59078.96
"2017-10-03",59205.85
"2017-10-04",59104.34
"2017-10-05",58875.94
"2017-10-06",58850.56
"2017-10-09",58825.18
"2017-10-10",59332.73
"2017-10-11",59535.75
"2017-10-12",59459.62
"2017-10-13",59662.64
"2017-10-16",59688.02
"2017-10-17",59510.38
"2017-10-18",59586.51
"2017-10-19",59332.73
"2017-10-20",59231.22
"2017-10-23",59129.71
"2017-10-24",59358.11
"2017-10-25",59155.09
"2017-10-26",59002.83
"2017-10-27",59155.09
"2017-10-30",59459.62
"2017-10-31",59662.64
"2017-11-01",59789.53
"2017-11-02",59840.29
"2017-11-03",59738.78
"2017-11-06",59814.91
"2017-11-07",59611.89
"2017-11-08",59713.4
"2017-11-09",59231.22
"2017-11-10",59078.96
"2017-11-13",58571.41
"2017-11-14",58520.65
"2017-11-15",57835.46
"2017-11-16",58343.01
"2017-11-17",58266.88
"2017-11-20",58444.52
"2017-11-21",58799.81
"2017-11-22",59180.47
"2017-11-24",59535.75
"2017-11-27",59180.47
"2017-11-28",59256.6
"2017-11-29",59383.49
"2017-11-30",59713.4
"2017-12-01",59713.4
"2017-12-04",59281.98
"2017-12-05",59155.09
"2017-12-06",58647.54
"2017-12-07",58799.81
"2017-12-08",59104.34
"2017-12-11",59281.98
"2017-12-12",59231.22
"2017-12-13",59459.62
"2017-12-14",58260.94
"2017-12-15",58156.06
"2017-12-18",58864
"2017-12-19",58864
"2017-12-20",59099.98
"2017-12-21",59414.62
"2017-12-22",59440.84
"2017-12-26",59388.4
"2017-12-27",59886.58
"2017-12-28",60148.78
"2017-12-29",60227.44
"2018-01-02",60935.38
"2018-01-03",61118.92
"2018-01-04",61748.2
"2018-01-05",61931.74
"2018-01-08",61853.08
"2018-01-09",61853.08
"2018-01-10",61826.86
"2018-01-11",62272.61
"2018-01-12",62823.23
"2018-01-16",62770.79
"2018-01-17",62823.23
"2018-01-18",62508.59
"2018-01-19",62849.45
"2018-01-22",63164.09
"2018-01-23",63426.29
"2018-01-24",63845.81
"2018-01-25",63636.05
"2018-01-26",64160.45
"2018-01-29",63609.83
"2018-01-30",62954.33
"2018-01-31",62875.67
"2018-02-01",63347.63
"2018-02-02",61984.18
"2018-02-05",59834.14
"2018-02-06",59991.46
"2018-02-07",59519.5
"2018-02-08",58234.72
"2018-02-09",58418.26
"2018-02-12",58995.1
"2018-02-13",58759.12
"2018-02-14",59624.38
"2018-02-15",60096.34
"2018-02-16",60148.78
"2018-02-20",60253.66
"2018-02-21",60096.34
"2018-02-22",60227.44
"2018-02-23",60909.16
"2018-02-26",61118.92
"2018-02-27",60332.32
"2018-02-28",59781.7
"2018-03-01",59178.64
"2018-03-02",59152.42
"2018-03-05",59283.52
"2018-03-06",59860.36
"2018-03-07",59860.36
"2018-03-08",59807.92
"2018-03-09",60148.78
"2018-03-12",60227.44
"2018-03-13",60017.68
"2018-03-14",60017.68
"2018-03-15",59886.58
"2018-03-16",59598.16
"2018-03-19",59283.52
"2018-03-20",59309.74
"2018-03-21",59676.82
"2018-03-22",58628.02
"2018-03-23",58156.06
"2018-03-26",58916.44
"2018-03-27",58523.14
"2018-03-28",58365.82
"2018-03-29",58864
"2018-04-02",58156.06
"2018-04-03",58549.36
"2018-04-04",58601.8
"2018-04-05",58942.66
"2018-04-06",58680.46
"2018-04-09",58864
"2018-04-10",59650.6
"2018-04-11",59545.72
"2018-04-12",59886.58
"2018-04-13",60096.34
"2018-04-16",60384.76
"2018-04-17",60542.08
"2018-04-18",60935.38
"2018-04-19",60961.6
"2018-04-20",60646.96
"2018-04-23",60542.08
"2018-04-24",60332.32
"2018-04-25",60122.56
"2018-04-26",60384.76
"2018-04-27",60332.32
"2018-04-30",60043.9
"2018-05-01",59729.26
"2018-05-02",59886.58
"2018-05-03",59991.46
"2018-05-04",60148.78
"2018-05-07",60148.78
"2018-05-08",60175
"2018-05-09",60384.76
"2018-05-10",60620.74
"2018-05-11",60935.38
"2018-05-14",60961.6
"2018-05-15",60568.3
"2018-05-16",60568.3
"2018-05-17",60699.4
"2018-05-18",60384.76
"2018-05-21",60673.18
"2018-05-22",60594.52
"2018-05-23",60175
"2018-05-24",59781.7
"2018-05-25",59231.08
"2018-05-29",57920.08
"2018-05-30",58523.14
"2018-05-31",58313.38
"2018-06-01",58890.22
"2018-06-04",59178.64
"2018-06-05",59047.54
"2018-06-06",59519.5
"2018-06-07",59571.94
"2018-06-08",59440.84
"2018-06-11",59676.82
"2018-06-12",59362.18
"2018-06-13",59309.74
"2018-06-14",59047.54
"2018-06-15",58418.26
"2018-06-18",58156.06
"2018-06-19",57500.56
"2018-06-20",57500.56
"2018-06-21",56923.72
"2018-06-22",57631.66
"2018-06-25",56871.28
"2018-06-26",56845.06
"2018-06-27",56425.54
"2018-06-28",56399.32
"2018-06-29",56818.84
"2018-07-02",56189.56
"2018-07-03",56215.78
"2018-07-05",56320.66
"2018-07-06",56740.18
"2018-07-09",57264.58
"2018-07-10",57290.8
"2018-07-11",56294.44
"2018-07-12",56530.42
"2018-07-13",56556.64
"2018-07-16",56635.3
"2018-07-17",56687.74
"2018-07-18",56740.18
"2018-07-19",56477.98
"2018-07-20",56687.74
"2018-07-23",56635.3
"2018-07-24",57054.82
"2018-07-25",57421.9
"2018-07-26",57369.46
"2018-07-27",57605.44
"2018-07-30",57841.42
"2018-07-31",57710.32
"2018-08-01",57684.1
"2018-08-02",57159.7
"2018-08-03",57002.38
"2018-08-06",56713.96
"2018-08-07",56976.16
"2018-08-08",57054.82
"2018-08-09",56818.84
"2018-08-10",55901.13
"2018-08-13",55298.07
"2018-08-14",55271.85
"2018-08-15",54432.81
"2018-08-16",54616.35
"2018-08-17",54983.43
"2018-08-20",55193.19
"2018-08-21",55717.59
"2018-08-22",56032.23
"2018-08-23",55638.93
"2018-08-24",55979.79
"2018-08-27",56609.08
"2018-08-28",56451.76
"2018-08-29",56687.74
"2018-08-30",56346.88
"2018-08-31",56006.01
"2018-09-04",55324.29
"2018-09-05",55166.97
"2018-09-06",55009.65
"2018-09-07",54563.91
"2018-09-10",54852.33
"2018-09-11",54799.89
"2018-09-12",54957.21
"2018-09-13",55166.97
"2018-09-14",55271.85
"2018-09-17",55560.27
"2018-09-18",56110.89
"2018-09-19",56530.42
"2018-09-20",57028.6
"2018-09-21",56976.16
"2018-09-24",56845.06
"2018-09-25",57185.92
"2018-09-26",57054.82
"2018-09-27",56687.66
"2018-09-28",56266.19
"2018-10-01",56345.21
"2018-10-02",56160.82
"2018-10-03",56002.77
"2018-10-04",55739.35
"2018-10-05",55238.86
"2018-10-08",54764.7
"2018-10-09",54501.28
"2018-10-10",53500.29
"2018-10-11",52736.38
"2018-10-12",52920.77
"2018-10-15",52631.01
"2018-10-16",53526.64
"2018-10-17",53157.85
"2018-10-18",52341.25
"2018-10-19",52209.54
"2018-10-22",51788.07
"2018-10-23",51050.5
"2018-10-24",49628.04
"2018-10-25",50075.85
"2018-10-26",49628.04
"2018-10-29",49575.36
"2018-10-30",50154.88
"2018-10-31",50681.72
"2018-11-01",51498.31
"2018-11-02",51524.66
"2018-11-05",51498.31
"2018-11-06",51603.68
"2018-11-07",52183.2
"2018-11-08",51761.73
"2018-11-09",51313.92
"2018-11-12",50286.59
"2018-11-13",50233.9
"2018-11-14",50128.54
"2018-11-15",50102.2
"2018-11-16",50075.85
"2018-11-19",49759.75
"2018-11-20",48837.79
"2018-11-21",49259.26
"2018-11-23",48969.5
"2018-11-26",49469.99
"2018-11-27",49311.94
"2018-11-28",49917.8
"2018-11-29",49865.12
"2018-11-30",49733.41
"2018-12-03",50365.61
"2018-12-04",48995.84
"2018-12-06",48363.63
"2018-12-07",47784.11
"2018-12-10",46862.15
"2018-12-11",46651.41
"2018-12-12",47494.35
"2018-12-13",47494.35
"2018-12-14",46756.78
"2018-12-17",46160.8
"2018-12-18",46188.54
"2018-12-19",45800.16
"2018-12-20",45467.27
"2018-12-21",44579.57
"2018-12-24",44385.38
"2018-12-26",45273.09
"2018-12-27",45328.57
"2018-12-28",45883.39
"2018-12-31",46188.54
"2019-01-02",46133.06
"2019-01-03",46022.09
"2019-01-04",47242.69
"2019-01-07",47797.51
"2019-01-08",48102.66
"2019-01-09",48768.44
"2019-01-10",48796.18
"2019-01-11",48629.73
"2019-01-14",48407.81
"2019-01-15",48574.25
"2019-01-16",48685.21
"2019-01-17",48796.18
"2019-01-18",49101.33
"2019-01-22",48685.21
"2019-01-23",48768.44
"2019-01-24",48907.14
"2019-01-25",49600.66
"2019-01-28",49240.03
"2019-01-29",49295.51
"2019-01-30",49683.89
"2019-01-31",49656.14
"2019-02-01",49434.22
"2019-02-04",49683.89
"2019-02-05",49878.07
"2019-02-06",49711.63
"2019-02-07",48962.62
"2019-02-08",48491.03
"2019-02-11",48546.51
"2019-02-12",49184.55
"2019-02-13",49295.51
"2019-02-14",49378.74
"2019-02-15",50016.78
"2019-02-19",50543.85
"2019-02-20",50765.78
"2019-02-21",50599.33
"2019-02-22",50821.26
"2019-02-25",50959.97
"2019-02-26",51237.37
"2019-02-27",51126.41
"2019-02-28",50987.71
"2019-03-01",51181.89
"2019-03-04",51154.15
"2019-03-05",50987.71
"2019-03-06",50849
"2019-03-07",49961.29
"2019-03-08",49600.66
"2019-03-11",49961.29
"2019-03-12",50210.96
"2019-03-13",50571.59
"2019-03-14",50432.89
"2019-03-15",50765.78
"2019-03-18",51154.15
"2019-03-19",51265.11
"2019-03-20",51292.86
"2019-03-21",51126.41
"2019-03-22",50377.41
"2019-03-25",50072.26
"2019-03-26",50516.11
"2019-03-27",50460.63
"2019-03-28",50016.78
"2019-03-29",50183.22
"2019-04-01",51015.45
"2019-04-02",51098.67
"2019-04-03",51625.75
"2019-04-04",51598.01
"2019-04-05",51708.97
"2019-04-08",51819.93
"2019-04-09",51459.3
"2019-04-10",51570.26
"2019-04-11",51514.78
"2019-04-12",51958.64
"2019-04-15",52291.53
"2019-04-16",52236.05
"2019-04-17",52402.49
"2019-04-18",52180.56
"2019-04-22",52180.56
"2019-04-23",52152.82
"2019-04-24",51625.75
"2019-04-25",51542.52
"2019-04-26",51653.49
"2019-04-29",51819.93
"2019-04-30",51847.67
"2019-05-01",51514.78
"2019-05-02",51209.63
"2019-05-03",51598.01
"2019-05-06",51070.93
"2019-05-07",50238.7
"2019-05-08",50155.48
"2019-05-09",49656.14
"2019-05-10",49905.81
"2019-05-13",48851.66
"2019-05-14",49295.51
"2019-05-15",49267.77
"2019-05-16",49489.7
"2019-05-17",49240.03
"2019-05-20",48851.66
"2019-05-21",49073.59
"2019-05-22",48712.96
"2019-05-23",48047.17
"2019-05-24",48574.25
"2019-05-28",48324.58
"2019-05-29",47880.73
"2019-05-30",48074.92
"2019-05-31",47797.51
"2019-06-03",47797.51
"2019-06-04",48685.21
"2019-06-05",48685.21
"2019-06-06",48629.73
"2019-06-07",49184.55
"2019-06-10",49267.77
"2019-06-11",49656.14
"2019-06-12",49267.77
"2019-06-13",49295.51
"2019-06-14",48823.92
"2019-06-17",48629.73
"2019-06-18",49018.11
"2019-06-19",49517.44
"2019-06-20",50127.74
"2019-06-21",50072.26
"2019-06-24",49933.55
"2019-06-25",49600.66
"2019-06-26",49683.89
"2019-06-27",50008.84
"2019-06-28",50260.42
"2019-07-01",50539.96
"2019-07-02",50707.68
"2019-07-03",50987.22
"2019-07-05",50847.45
"2019-07-08",50428.15
"2019-07-09",49952.94
"2019-07-10",50232.47
"2019-07-11",50400.19
"2019-07-12",50651.77
"2019-07-15",50595.87
"2019-07-16",50400.19
"2019-07-17",50232.47
"2019-07-18",50260.42
"2019-07-19",50232.47
"2019-07-22",50484.05
"2019-07-23",50679.73
"2019-07-24",50875.4
"2019-07-25",50595.87
"2019-07-26",50400.19
"2019-07-29",50176.56
"2019-07-30",49897.03
"2019-07-31",49477.73
"2019-08-01",49393.86
"2019-08-02",48806.84
"2019-08-05",47800.51
"2019-08-06",47996.19
"2019-08-07",48080.05
"2019-08-08",48583.21
"2019-08-09",48024.14
"2019-08-12",47604.84
"2019-08-13",47716.65
"2019-08-14",46766.23
"2019-08-15",46626.47
"2019-08-16",47101.68
"2019-08-19",47688.7
"2019-08-20",47660.75
"2019-08-21",47856.42
"2019-08-22",47940.28
"2019-08-23",47604.84
"2019-08-26",47604.84
"2019-08-27",47772.56
"2019-08-28",47632.79
"2019-08-29",47912.33
"2019-08-30",48219.82
"2019-09-03",48052.1
"2019-09-04",48639.12
"2019-09-05",49142.28
"2019-09-06",49198.19
"2019-09-09",49589.54
"2019-09-10",50008.84
"2019-09-11",50456.1
"2019-09-12",50539.96
"2019-09-13",51071.08
"2019-09-16",50931.31
"2019-09-17",50931.31
"2019-09-18",50567.91
"2019-09-19",50875.4
"2019-09-20",50875.4
"2019-09-23",50651.77
"2019-09-24",50539.96
"2019-09-25",50204.52
"2019-09-26",50288.38
"2019-09-27",50094.49
"2019-09-30",49982.17
"2019-10-01",49813.69
"2019-10-02",49195.94
"2019-10-03",49111.7
"2019-10-04",49448.65
"2019-10-07",49280.18
"2019-10-08",48971.3
"2019-10-09",49224.02
"2019-10-10",49617.13
"2019-10-11",50656.09
"2019-10-14",50459.53
"2019-10-15",51021.13
"2019-10-16",51161.53
"2019-10-17",51386.17
"2019-10-18",51526.57
"2019-10-21",51919.68
"2019-10-22",51723.12
"2019-10-23",51863.52
"2019-10-24",51863.52
"2019-10-25",51947.76
"2019-10-28",52144.32
"2019-10-29",52256.64
"2019-10-30",52284.72
"2019-10-31",52172.4
"2019-11-01",52172.4
"2019-11-04",52958.64
"2019-11-05",53014.8
"2019-11-06",53014.8
"2019-11-07",53379.84
"2019-11-08",53239.44
"2019-11-11",53323.68
"2019-11-12",53323.68
"2019-11-13",52902.48
"2019-11-14",52677.84
"2019-11-15",53211.36
"2019-11-18",53099.04
"2019-11-19",53014.8
"2019-11-20",52734
"2019-11-21",52649.76
"2019-11-22",52734
"2019-11-25",53070.96
"2019-11-26",53127.12
"2019-11-27",53351.76
"2019-11-29",53042.88
"2019-12-02",53014.8
"2019-12-03",52762.08
"2019-12-04",53520.24
"2019-12-05",53632.56
"2019-12-06",54053.75
"2019-12-09",53941.43
"2019-12-10",53997.59
"2019-12-11",54278.39
"2019-12-12",54559.19
"2019-12-13",55148.87
"2019-12-16",55684.91
"2019-12-17",55396.09
"2019-12-18",55107.27
"2019-12-19",55251.68
"2019-12-20",55136.15
"2019-12-23",55222.8
"2019-12-24",55367.21
"2019-12-26",55540.5
"2019-12-27",55829.32
"2019-12-30",55684.91
"2019-12-31",55887.09
"2020-01-02",56262.56
"2020-01-03",55713.8
"2020-01-06",55656.03
"2020-01-07",55713.8
"2020-01-08",55367.21
"2020-01-09",55453.86
"2020-01-10",55193.92
"2020-01-13",55367.21
"2020-01-14",55222.8
"2020-01-15",55136.15
"2020-01-16",55193.92
"2020-01-17",55193.92
"2020-01-21",55107.27
"2020-01-22",55020.62
"2020-01-23",54645.15
"2020-01-24",54356.33
"2020-01-27",53316.57
"2020-01-28",53634.28
"2020-01-29",53547.63
"2020-01-30",53460.98
"2020-01-31",52941.1
"2020-02-03",52652.28
"2020-02-04",53432.1
"2020-02-05",53951.98
"2020-02-06",53951.98
"2020-02-07",53374.34
"2020-02-10",53374.34
"2020-02-11",53894.22
"2020-02-12",53980.86
"2020-02-13",53807.57
"2020-02-14",53778.69
"2020-02-18",53374.34
"2020-02-19",53518.75
"2020-02-20",53258.81
"2020-02-21",53114.4
"2020-02-24",51063.76
"2020-02-25",49995.12
"2020-02-26",49966.23
"2020-02-27",48291.07
"2020-02-28",47973.36
"2020-03-02",48406.59
"2020-03-03",48002.24
"2020-03-04",48637.65
"2020-03-05",47280.19
"2020-03-06",46413.72
"2020-03-09",42370.21
"2020-03-10",43265.56
"2020-03-11",41445.98
"2020-03-12",41445.98
"2020-03-13",38009
"2020-03-16",34225.43
"2020-03-17",35265.19
"2020-03-18",33012.37
"2020-03-19",32925.73
"2020-03-20",32810.2
"2020-03-23",32579.14
"2020-03-24",35034.13
"2020-03-25",35900.6
"2020-03-26",37980.11
"2020-03-27",37200.29
"2020-03-30",37344.71
"2020-03-31",37055.88
"2020-04-01",35871.71
"2020-04-02",36045.01
"2020-04-03",35120.78
"2020-04-06",37055.88
"2020-04-07",37720.17
"2020-04-08",38528.88
"2020-04-09",39481.99
"2020-04-13",39510.87
"2020-04-14",39972.99
"2020-04-15",38095.64
"2020-04-16",38268.94
"2020-04-17",39019.87
"2020-04-20",38615.52
"2020-04-21",37864.59
"2020-04-22",38413.35
"2020-04-23",39077.64
"2020-04-24",39453.11
"2020-04-27",39972.99
"2020-04-28",40492.87
"2020-04-29",41792.57
"2020-04-30",41214.92
"2020-05-01",40521.75
"2020-05-04",40290.69
"2020-05-05",40435.1
"2020-05-06",40030.75
"2020-05-07",40666.16
"2020-05-08",41243.81
"2020-05-11",41041.63
"2020-05-12",40319.57
"2020-05-13",39828.58
"2020-05-14",39481.99
"2020-05-15",39770.81
"2020-05-18",41041.63
"2020-05-19",40810.57
"2020-05-20",41445.98
"2020-05-21",41128.28
"2020-05-22",41012.75
"2020-05-26",42399.09
"2020-05-27",43236.68
"2020-05-28",43525.5
"2020-05-29",43265.56
"2020-06-01",43843.2
"2020-06-02",44536.38
"2020-06-03",45316.2
"2020-06-04",45431.73
"2020-06-05",46442.6
"2020-06-08",47280.19
"2020-06-09",46529.25
"2020-06-10",46355.96
"2020-06-11",43583.26
"2020-06-12",43987.62
"2020-06-15",44247.56
"2020-06-16",44969.61
"2020-06-17",44767.44
"2020-06-18",44536.38
"2020-06-19",44276.44
"2020-06-22",44738.55
"2020-06-23",45085.14
"2020-06-24",43785.44
"2020-06-25",44103.14
"2020-06-26",43641.03
"2020-06-29",44123.33
"2020-06-30",44239.14
"2020-07-01",44181.24
"2020-07-02",44412.86
"2020-07-06",45223.52
"2020-07-07",44702.38
"2020-07-08",44847.14
"2020-07-09",44326
"2020-07-10",44499.71
"2020-07-13",44528.67
"2020-07-14",45136.66
"2020-07-15",45686.76
"2020-07-16",45455.14
"2020-07-17",45686.76
"2020-07-20",46034.19
"2020-07-21",46497.42
"2020-07-22",46555.33
"2020-07-23",46265.8
"2020-07-24",46236.85
"2020-07-27",46844.85
"2020-07-28",46642.19
"2020-07-29",46729.04
"2020-07-30",46092.09
"2020-07-31",45281.43
"2020-08-03",45802.57
"2020-08-04",46410.57
"2020-08-05",47018.57
"2020-08-06",47047.52
"2020-08-07",46671.14
"2020-08-10",46902.76
"2020-08-11",47163.33
"2020-08-12",47916.09
"2020-08-13",47829.23
"2020-08-14",47655.52
"2020-08-17",47945.04
"2020-08-18",48031.9
"2020-08-19",47568.66
"2020-08-20",47597.61
"2020-08-21",47279.14
"2020-08-24",47713.42
"2020-08-25",47829.23
"2020-08-26",48292.47
"2020-08-27",47916.09
"2020-08-28",48408.28
"2020-08-31",48234.56
"2020-09-01",48031.9
"2020-09-02",48147.71
"2020-09-03",47221.23
"2020-09-04",47510.75
"2020-09-08",47105.42
"2020-09-09",47742.37
"2020-09-10",47365.99
"2020-09-11",47684.47
"2020-09-14",48234.56
"2020-09-15",48350.37
"2020-09-16",48524.09
"2020-09-17",48668.85
"2020-09-18",48350.37
"2020-09-21",46902.76
"2020-09-22",46786.95
"2020-09-23",45947.33
"2020-09-24",46005.23
"2020-09-25",46178.95
"2020-09-28",47163.33
"2020-09-29",47055.1
"2020-09-30",47026.11
"2020-10-01",47316.04
"2020-10-02",46881.15
"2020-10-05",47866.9
"2020-10-06",47634.96
"2020-10-07",47953.88
"2020-10-08",48388.77
"2020-10-09",48736.68
"2020-10-12",48823.66
"2020-10-13",48040.85
"2020-10-14",48098.84
"2020-10-15",47605.96
"2020-10-16",47634.96
"2020-10-19",47547.98
"2020-10-20",47750.93
"2020-10-21",47982.87
"2020-10-22",47982.87
